z_score,DR,3DCR,30DAR,base_slope,soil_porosity,label
-2.6722000000000015,0.0,2.3999999999999786,125.69999999999999,30.0,50.0,0
-3.8095999999999997,0.0,0.10000000000001422,0.2,45.0,60.0,0
-1.9813000000000005,2.9,12.999999999999993,107.3,35.0,55.0,0
1.3160000000000014,8.4,28.700000000000028,352.7,30.0,50.0,0
-3.3786,0.0,0.0,54.800000000000004,25.0,45.0,0
3.2299000000000015,30.7,41.90000000000002,281.6,40.0,40.0,0
0.8526999999999996,5.5,28.699999999999992,322.70000000000005,30.0,50.0,0
0.6639999999999999,11.4,33.199999999999996,209.70000000000002,45.0,60.0,0
-2.9283000000000006,0.5,4.699999999999993,72.2,30.0,50.0,0
-3.8098,0.0,0.0,0.8999999999999982,25.0,45.0,0
0.4428999999999985,4.3,27.99999999999997,288.1,45.0,60.0,0
-3.337,0.0,0.0,60.0,35.0,55.0,0
3.7624000000000013,27.8,49.80000000000002,318.8,30.0,50.0,0
-3.8146,0.0,0.0,0.30000000000000004,45.0,60.0,0
-3.8162000000000003,0.0,0.0,0.1,40.0,40.0,0
-2.1430000000000016,0.0,0.5999999999999698,204.9,35.0,55.0,0
-0.09190000000000076,1.9,27.39999999999998,248.70000000000002,30.0,50.0,0
1.0163000000000006,18.1,52.20000000000002,51.5,40.0,40.0,0
0.455699999999998,9.9,26.799999999999972,244.5,25.0,45.0,0
-2.1193000000000017,2.3,7.499999999999975,135.7,40.0,40.0,0
-3.2950999999999993,1.3,1.3000000000000143,43.3,45.0,60.0,0
-0.12449999999999983,6.5,21.200000000000003,245.3,25.0,45.0,0
1.1161000000000008,11.7,22.90000000000001,338.0,45.0,60.0,0
-0.8817000000000002,9.3,30.799999999999997,54.1,35.0,55.0,0
4.125400000000001,37.2,41.400000000000006,334.6,40.0,40.0,0
-2.936400000000001,0.0,0.6999999999999929,105.0,45.0,60.0,0
1.230800000000001,12.2,25.80000000000002,326.5,35.0,55.0,0
-1.4955000000000005,1.5,7.4,222.1,35.0,55.0,0
-0.7846999999999993,10.7,22.200000000000014,115.10000000000001,35.0,55.0,0
-3.0935999999999995,0.0,6.500000000000014,43.3,30.0,50.0,0
-1.734200000000001,0.4,21.99999999999998,97.0,25.0,45.0,0
-3.689,0.0,0.0,16.0,30.0,50.0,0
-0.5105999999999993,10.6,11.100000000000017,230.8,45.0,60.0,0
-0.42760000000000153,2.4,27.49999999999997,201.20000000000002,30.0,50.0,0
4.895099999999999,36.9,73.79999999999998,198.8,35.0,55.0,0
-3.7922000000000002,0.0,0.0,3.1,35.0,55.0,0
-3.8066,0.0,0.0,1.3,30.0,50.0,0
-3.817,0.0,0.0,0.0,45.0,60.0,0
-3.206,3.4,5.4,4.5,45.0,60.0,0
-2.8466,0.0,0.0,121.30000000000001,35.0,55.0,0
-3.817,0.0,0.0,0.0,40.0,40.0,0
0.47590000000000066,6.5,12.200000000000014,385.6,30.0,50.0,0
-2.1232000000000015,2.6,16.39999999999998,67.8,45.0,60.0,0
-3.6682,0.0,0.0,18.6,40.0,40.0,0
0.7465000000000004,11.3,19.500000000000007,320.3,35.0,55.0,0
-1.2027000000000005,0.9,9.299999999999994,250.7,40.0,40.0,0
-0.102800000000002,3.0,23.59999999999997,264.29999999999995,25.0,45.0,0
-1.9532000000000007,0.0,13.499999999999993,135.1,30.0,50.0,0
0.5734999999999992,11.5,18.89999999999999,301.09999999999997,25.0,45.0,0
2.2597999999999994,2.0,53.39999999999999,353.2,25.0,45.0,0
-3.0895000000000006,0.7,9.599999999999993,14.600000000000001,25.0,45.0,0
-3.8098,0.0,0.0,0.9,35.0,55.0,0
0.8308999999999997,1.9,40.39999999999999,269.8,40.0,40.0,0
-3.682000000000001,1.0,0.9999999999999929,0.0,30.0,50.0,0
-2.1232000000000015,2.6,16.39999999999998,67.8,35.0,55.0,0
-3.553,0.0,0.0,33.0,35.0,55.0,0
-3.817,0.0,0.0,0.0,30.0,50.0,0
0.43209999999999926,4.3,30.59999999999999,267.9,45.0,60.0,0
0.8883000000000005,17.5,24.10000000000001,245.0,45.0,60.0,0
2.070100000000001,7.7,43.100000000000016,349.3,45.0,60.0,0
-3.8000000000000003,0.0,0.0999999999999929,1.4,30.0,50.0,0
-1.7001000000000004,1.1,2.499999999999993,235.9,30.0,50.0,0
-3.817,0.0,0.0,0.0,40.0,40.0,0
-3.6666000000000003,0.0,0.0,18.8,40.0,40.0,0
-3.7658,0.0,0.0,6.4,40.0,40.0,0
4.895099999999999,36.9,73.79999999999998,198.8,25.0,45.0,0
-2.073599999999999,0.0,0.10000000000001422,217.20000000000002,40.0,40.0,0
-3.797,0.0,0.0,2.5,45.0,60.0,0
1.6212000000000009,5.2,20.500000000000014,481.1,25.0,45.0,0
-3.7482,0.0,0.0,8.6,25.0,45.0,0
2.771099999999998,24.5,46.39999999999997,251.29999999999998,35.0,55.0,0
-0.7707000000000006,5.1,28.39999999999999,125.8,40.0,40.0,0
0.5409999999999997,28.2,30.5,52.199999999999996,45.0,60.0,0
-0.9285000000000005,1.7,10.399999999999993,269.29999999999995,25.0,45.0,0
-0.027100000000001456,12.7,18.799999999999976,215.2,35.0,55.0,0
-0.8040000000000007,0.0,11.299999999999985,294.7,40.0,40.0,0
1.0919000000000008,11.7,18.40000000000001,367.6,45.0,60.0,0
-1.3153999999999995,1.2,2.600000000000014,282.3,35.0,55.0,0
-0.6321000000000012,2.5,15.399999999999991,262.4,35.0,55.0,0
-2.6664000000000003,0.0,0.4999999999999929,140.20000000000002,45.0,60.0,0
1.6864999999999983,6.1,38.89999999999997,347.2,25.0,45.0,0
-1.7709000000000017,3.1,9.699999999999976,155.6,40.0,40.0,0
-3.3930000000000002,0.0,0.0,53.0,45.0,60.0,0
-1.7420999999999986,3.5,17.900000000000023,95.9,40.0,40.0,0
-3.257,0.0,0.0,70.0,35.0,55.0,0
-1.5602999999999998,6.5,13.300000000000008,123.1,25.0,45.0,0
1.7256,2.4,42.1,364.5,40.0,40.0,0
2.9065000000000007,11.7,52.50000000000001,347.20000000000005,30.0,50.0,0
-3.817,0.0,0.0,0.0,35.0,55.0,0
-3.7242,0.0,0.0,11.6,25.0,45.0,0
1.8222000000000014,2.0,40.60000000000002,391.3,35.0,55.0,0
-3.5472,0.0,0.1,33.0,35.0,55.0,0
3.081200000000001,9.6,73.9,234.1,30.0,50.0,0
-3.5278,0.2,0.49999999999999817,30.6,45.0,60.0,0
0.19229999999999858,8.3,16.699999999999974,300.2,45.0,60.0,0
-2.9978000000000002,0.0,0.0,102.4,45.0,60.0,0
2.218100000000001,11.5,43.60000000000003,327.59999999999997,45.0,60.0,0
0.08770000000000078,2.9,19.10000000000002,321.7,35.0,55.0,0
-2.9075000000000015,6.5,6.499999999999979,4.0,35.0,55.0,0
-2.7055999999999996,0.0,0.10000000000001422,138.2,30.0,50.0,0
-3.3729000000000005,0.1,0.20000000000000012,53.1,25.0,45.0,0
1.2349999999999985,4.2,65.49999999999997,116.2,40.0,40.0,0
-3.8146,0.0,0.0,0.30000000000000004,30.0,50.0,0
2.4689999999999985,11.0,54.699999999999974,283.3,30.0,50.0,0
0.5083000000000006,2.9,20.20000000000001,366.3,40.0,40.0,0
-3.7618,0.0,0.0,6.8999999999999995,25.0,45.0,0
-0.38330000000000153,4.5,26.399999999999977,194.5,35.0,55.0,0
1.5919999999999999,9.8,46.800000000000004,242.49999999999997,30.0,50.0,0
-1.2257000000000016,0.9,15.399999999999975,203.6,35.0,55.0,0
-3.733,0.0,0.0,10.499999999999998,30.0,50.0,0
4.8751999999999995,50.4,53.69999999999999,212.10000000000002,35.0,55.0,1
0.06589999999999918,4.5,22.599999999999987,278.2,45.0,60.0,0
-0.9997999999999994,1.0,17.300000000000015,217.1,45.0,60.0,0
-3.7546000000000004,0.0,0.0,7.800000000000001,45.0,60.0,0
-2.8154000000000003,0.0,0.0,125.2,40.0,40.0,0
-3.6978,0.0,0.0,14.9,45.0,60.0,0
2.1458999999999997,19.3,37.99999999999999,284.1,30.0,50.0,0
-0.5392999999999994,13.3,20.80000000000001,130.9,40.0,40.0,0
-3.6434,0.0,0.0,21.7,45.0,60.0,0
0.39160000000000106,7.4,27.400000000000023,256.2,45.0,60.0,0
-0.9190000000000005,1.4,12.299999999999994,259.59999999999997,45.0,60.0,0
-3.0860000000000016,2.0,8.499999999999979,10.5,35.0,55.0,0
-0.04410000000000047,15.1,18.699999999999992,190.70000000000002,25.0,45.0,0
-3.7311999999999985,0.0,1.300000000000025,1.3,45.0,60.0,0
-3.1104000000000003,1.8,3.2,47.8,30.0,50.0,0
-0.6770000000000014,2.6,18.299999999999972,234.8,25.0,45.0,0
0.8204999999999993,13.1,25.599999999999987,268.0,40.0,40.0,0
-3.7674000000000003,0.0,0.0,6.199999999999999,35.0,55.0,0
4.601199999999999,32.8,49.499999999999986,377.7,40.0,40.0,0
-1.024399999999999,2.0,15.300000000000022,218.89999999999998,35.0,55.0,0
-1.7063000000000001,1.7,5.900000000000003,204.7,25.0,45.0,0
-3.606099999999999,0.1,0.40000000000001423,22.499999999999996,45.0,60.0,0
-1.0964000000000005,6.2,26.799999999999994,86.1,45.0,60.0,0
-2.0616999999999988,5.9,12.100000000000026,74.9,40.0,40.0,0
1.1433999999999982,20.2,38.09999999999997,149.4,45.0,60.0,0
2.0917999999999997,9.0,28.299999999999997,446.79999999999995,40.0,40.0,0
-2.2754000000000003,0.0,0.0,192.7,25.0,45.0,0
-3.3930000000000002,0.0,0.0,53.0,45.0,60.0,0
-0.08940000000000081,3.4,15.299999999999994,322.29999999999995,45.0,60.0,0
-1.6148000000000018,0.0,20.69999999999997,125.2,30.0,50.0,0
0.4407000000000014,1.9,6.100000000000028,469.7,25.0,45.0,0
-3.765,0.0,0.0,6.5,45.0,60.0,0
1.2621999999999989,27.6,28.59999999999998,161.9,35.0,55.0,0
-3.7378,0.0,0.0,9.9,45.0,60.0,0
-3.8098,0.0,0.0,0.8999999999999982,45.0,60.0,0
-0.8513000000000006,0.9,14.999999999999993,253.29999999999998,40.0,40.0,0
-2.1773,1.5,7.700000000000006,134.7,30.0,50.0,0
6.796200000000001,29.4,83.9,435.4,30.0,50.0,0
-0.9996999999999991,5.7,21.20000000000001,143.60000000000002,35.0,55.0,0
0.15470000000000095,0.7,40.500000000000014,196.1,35.0,55.0,0
-3.7666000000000004,0.0,0.0,6.3,40.0,40.0,0
0.7726000000000006,7.6,15.400000000000013,388.90000000000003,40.0,40.0,0
1.783200000000001,18.6,38.40000000000002,242.6,45.0,60.0,0
-3.2544,0.2,0.8,62.6,35.0,55.0,0
-0.9255999999999998,3.2,14.900000000000002,222.60000000000002,30.0,50.0,0
-2.0882000000000005,0.0,0.0,216.1,40.0,40.0,0
-3.6858000000000004,0.0,0.0,16.4,30.0,50.0,0
1.0630999999999984,18.1,27.199999999999974,238.6,40.0,40.0,0
-3.737,0.0,0.0,10.0,35.0,55.0,0
-2.2247000000000003,0.1,6.299999999999996,152.4,40.0,40.0,0
-1.658400000000001,1.2,4.299999999999989,227.1,35.0,55.0,0
-2.5939000000000005,0.1,7.699999999999997,96.1,40.0,40.0,0
-3.6849999999999987,0.0,2.000000000000025,2.0,30.0,50.0,0
0.2354999999999987,12.1,20.799999999999976,239.3,30.0,50.0,0
1.0833000000000015,16.3,19.80000000000003,312.09999999999997,30.0,50.0,0
2.1336000000000017,4.6,51.00000000000003,329.79999999999995,45.0,60.0,0
-2.2971000000000004,6.1,7.099999999999996,79.80000000000001,25.0,45.0,0
-3.8034000000000003,0.0,0.0,1.6999999999999984,40.0,40.0,0
-3.553,0.0,0.0,33.0,45.0,60.0,0
-2.0072000000000005,1.4,19.399999999999995,72.10000000000001,35.0,55.0,0
-2.3638000000000003,0.0,9.8,110.6,45.0,60.0,0
-3.7592000000000003,0.0,0.1,6.5,45.0,60.0,0
-1.8863000000000014,2.5,8.699999999999974,154.20000000000002,40.0,40.0,0
-0.33599999999999897,11.0,15.800000000000022,214.7,25.0,45.0,0
0.20310000000000117,13.3,18.00000000000002,244.00000000000003,45.0,60.0,0
1.0449000000000002,8.9,43.90000000000001,203.79999999999998,40.0,40.0,0
-2.0964000000000005,0.8,9.499999999999996,138.5,45.0,60.0,0
4.674200000000001,11.8,68.90000000000002,448.3,25.0,45.0,0
-3.817,0.0,0.0,0.0,45.0,60.0,0
-3.701,0.0,0.0,14.5,30.0,50.0,0
-3.189,0.0,0.0,78.5,35.0,55.0,0
-3.5682,0.0,0.0,31.1,30.0,50.0,0
0.05510000000000037,6.5,10.600000000000007,344.6,40.0,40.0,0
1.8933999999999989,6.6,76.69999999999997,94.19999999999999,40.0,40.0,0
-0.22009999999999907,7.9,16.700000000000024,252.5,35.0,55.0,0
3.1792000000000002,14.2,52.2,359.4,30.0,50.0,0
0.985499999999998,19.1,25.49999999999997,231.6,45.0,60.0,0
-3.817,0.0,0.0,0.0,35.0,55.0,0
1.0463999999999996,8.2,30.39999999999999,308.59999999999997,40.0,40.0,0
-1.1355000000000004,2.3,12.599999999999998,221.70000000000002,45.0,60.0,0
-1.6469000000000003,0.5,6.200000000000001,221.5,30.0,50.0,0
-3.8026,0.0,0.0,1.8,25.0,45.0,0
-2.447,1.2,1.999999999999993,145.20000000000002,30.0,50.0,0
8.3519,51.7,110.8,220.2,35.0,55.0,1
-3.7962000000000002,0.0,0.0,2.6,30.0,50.0,0
14.3311,72.5,122.0,686.2,25.0,45.0,0
-1.6436000000000015,1.0,12.599999999999978,170.70000000000002,40.0,40.0,0
-3.817,0.0,0.0,0.0,35.0,55.0,0
4.018700000000002,19.5,33.90000000000002,546.0,45.0,60.0,0
1.5652999999999988,6.3,44.59999999999998,288.8,25.0,45.0,0
-2.4969000000000006,3.1,5.0999999999999925,98.2,30.0,50.0,0
-0.3282000000000007,0.4,24.999999999999982,251.0,40.0,40.0,0
-3.7674000000000003,0.0,0.0,6.199999999999999,45.0,60.0,0
-3.7542000000000004,0.4,0.3999999999999929,1.1,45.0,60.0,0
-3.8034000000000003,0.0,0.0,1.6999999999999984,45.0,60.0,0
0.04740000000000011,9.0,35.3,140.5,40.0,40.0,0
0.26380000000000026,4.2,10.300000000000015,394.99999999999994,35.0,55.0,0
-2.4342000000000015,0.0,6.599999999999976,125.0,30.0,50.0,0
0.01829999999999865,1.9,24.49999999999997,283.5,35.0,55.0,0
5.129199999999999,10.2,40.399999999999984,727.2,30.0,50.0,0
2.160800000000001,9.4,24.200000000000024,481.3,40.0,40.0,0
4.860099999999999,32.7,66.79999999999998,285.59999999999997,35.0,55.0,0
-3.8098,0.0,0.0,0.8999999999999982,30.0,50.0,0
-0.3835000000000006,8.7,12.999999999999991,251.2,25.0,45.0,0
-2.273,0.0,0.0,193.0,40.0,40.0,0
-3.7626,0.0,0.0,6.800000000000001,40.0,40.0,0
0.6832999999999982,14.3,33.99999999999998,178.39999999999998,25.0,45.0,0
-2.3378,0.0,0.0,184.9,35.0,55.0,0
-0.3677000000000006,0.3,19.099999999999998,289.8,35.0,55.0,0
-3.337,0.0,0.0,60.0,25.0,45.0,0
-3.4538,0.0,0.0,45.4,40.0,40.0,0
-3.0681999999999987,1.2,7.400000000000025,28.4,45.0,60.0,0
3.2556,13.8,25.800000000000015,564.1999999999999,35.0,55.0,0
-3.6778000000000004,0.0,0.0,17.4,35.0,55.0,0
-1.6699000000000015,2.3,28.99999999999998,36.0,25.0,45.0,0
-2.9247000000000005,0.3,9.399999999999997,40.5,30.0,50.0,0
-3.817,0.0,0.0,0.0,30.0,50.0,0
-3.5307000000000004,1.5,2.6,2.5,35.0,55.0,0
-3.757,0.0,0.0,7.499999999999999,25.0,45.0,0
-0.07610000000000006,13.9,17.7,205.5,40.0,40.0,0
1.916800000000002,0.6,19.80000000000002,567.4000000000001,40.0,40.0,0
1.5652999999999988,6.3,44.59999999999998,288.8,30.0,50.0,0
0.2645999999999993,8.2,25.499999999999986,246.4,30.0,50.0,0
-3.5866000000000002,0.0,0.0,28.799999999999997,30.0,50.0,0
-3.7458,0.0,0.0,8.9,40.0,40.0,0
-1.7103000000000015,1.3,11.69999999999998,165.99999999999997,25.0,45.0,0
-3.2362,0.0,0.0,72.60000000000001,35.0,55.0,0
-3.0699999999999985,0.0,6.300000000000025,47.7,40.0,40.0,0
-3.444000000000001,0.0,4.099999999999994,16.9,45.0,60.0,0
-3.7138,0.0,0.0,12.9,25.0,45.0,0
2.6977000000000007,18.3,36.40000000000001,374.3,45.0,60.0,0
-3.8106,0.0,0.0,0.7999999999999999,30.0,50.0,0
0.7198999999999998,14.7,39.699999999999996,137.8,40.0,40.0,0
-0.09150000000000125,1.3,27.099999999999987,256.7,25.0,45.0,0
-3.817,0.0,0.0,0.0,25.0,45.0,0
0.5491999999999979,10.2,27.19999999999997,250.39999999999998,35.0,55.0,0
-0.008799999999998365,4.6,38.200000000000024,154.8,25.0,45.0,0
-0.8406000000000002,6.2,10.700000000000001,234.8,35.0,55.0,0
-0.12630000000000008,7.3,17.89999999999999,261.3,40.0,40.0,0
0.7244999999999999,14.1,41.099999999999994,134.0,40.0,40.0,0
-3.3386,0.0,0.0,59.8,45.0,60.0,0
-2.1962,0.0,0.0,202.60000000000002,35.0,55.0,0
3.924199999999999,35.6,64.39999999999998,158.1,35.0,55.0,0
-3.4103,2.9,2.9,1.9,25.0,45.0,0
1.7381999999999986,24.0,48.799999999999976,109.60000000000001,30.0,50.0,0
4.3673,19.7,67.30000000000001,345.5,35.0,55.0,0
-2.9711999999999987,0.0,0.10000000000002487,105.0,40.0,40.0,0
-2.3926000000000016,0.0,3.7999999999999785,150.5,40.0,40.0,0
-2.5691000000000006,8.9,8.899999999999993,5.800000000000001,25.0,45.0,0
-1.6399999999999992,0.4,9.900000000000015,196.5,25.0,45.0,0
-3.7722,0.0,0.0,5.6,35.0,55.0,0
-3.553,0.0,0.0,33.0,25.0,45.0,0
-3.7138,0.0,0.0,12.9,35.0,55.0,0
-3.7042,0.0,0.0,14.1,40.0,40.0,0
-3.797,0.0,0.0,2.5,35.0,55.0,0
-3.6186000000000003,0.0,2.799999999999994,4.5,25.0,45.0,0
-3.8146,0.0,0.0,0.3,30.0,50.0,0
-3.1330000000000005,0.0,2.4,68.1,35.0,55.0,0
0.7235,9.7,26.800000000000004,279.9,35.0,55.0,0
-3.8034000000000003,0.0,0.0,1.6999999999999984,40.0,40.0,0
0.18360000000000076,12.2,37.40000000000001,111.5,45.0,60.0,0
-3.8162000000000003,0.0,0.0,0.1,35.0,55.0,0
-3.789,0.0,0.0,3.5,35.0,55.0,0
-3.817,0.0,0.0,0.0,30.0,50.0,0
-3.7138,0.0,0.0,12.9,30.0,50.0,0
-3.7754000000000003,0.0,0.0,5.2,25.0,45.0,0
-1.401400000000002,2.8,11.19999999999997,193.8,45.0,60.0,0
-1.433600000000001,0.0,16.49999999999998,178.3,45.0,60.0,0
-2.719699999999999,2.9,9.800000000000013,38.199999999999996,45.0,60.0,0
1.8474,11.2,43.0,288.5,35.0,55.0,0
-2.3415,2.3,4.800000000000007,127.5,25.0,45.0,0
-2.6943000000000006,1.7,7.099999999999994,72.5,35.0,55.0,0
-3.1138000000000003,0.0,0.0,87.9,30.0,50.0,0
6.451,50.2,82.89999999999999,199.3,45.0,60.0,1
-3.7674000000000003,0.0,0.0,6.199999999999999,25.0,45.0,0
0.03199999999999914,1.0,20.39999999999999,323.59999999999997,45.0,60.0,0
2.8423000000000007,4.5,39.600000000000016,502.0,35.0,55.0,0
-3.7866,0.0,0.0,3.8000000000000003,40.0,40.0,0
-3.7378,0.0,0.0,9.9,30.0,50.0,0
1.3825000000000007,6.7,29.400000000000013,372.29999999999995,30.0,50.0,0
-2.4860000000000007,3.0,13.999999999999993,36.0,25.0,45.0,0
-3.7922000000000002,0.0,0.0,3.1,25.0,45.0,0
-3.8098,0.0,0.0,0.9,40.0,40.0,0
1.1012000000000017,12.4,28.50000000000003,288.8,30.0,50.0,0
-2.5382000000000016,1.8,16.899999999999974,20.0,35.0,55.0,0
-2.7674000000000003,0.0,0.0,131.20000000000002,45.0,60.0,0
3.6380000000000012,11.4,52.600000000000016,440.8,30.0,50.0,0
23.6383,43.1,329.5,628.2,25.0,45.0,0
-2.942400000000002,0.2,7.199999999999972,55.19999999999999,35.0,55.0,0
0.642500000000001,9.5,24.400000000000013,289.1,40.0,40.0,0
0.3190000000000013,3.4,18.70000000000002,348.7,40.0,40.0,0
-3.3651000000000013,0.1,0.09999999999997869,54.800000000000004,35.0,55.0,0
-0.6770000000000014,2.6,18.299999999999972,234.8,30.0,50.0,0
-1.9755000000000007,0.7,1.799999999999993,210.39999999999998,45.0,60.0,0
-0.9997999999999994,1.0,17.300000000000015,217.1,30.0,50.0,0
0.04010000000000047,6.7,27.000000000000004,221.9,45.0,60.0,0
-3.5452,0.6,2.400000000000014,10.8,35.0,55.0,0
-2.5349,2.7,3.9000000000000075,106.0,35.0,55.0,0
-3.7531000000000008,0.1,0.1,6.3,45.0,60.0,0
-1.6645000000000019,2.3,12.099999999999977,159.2,35.0,55.0,0
0.10859999999999959,20.4,25.39999999999999,110.19999999999999,25.0,45.0,0
3.2002000000000015,17.2,62.800000000000026,256.3,45.0,60.0,0
-3.5191000000000017,1.7,1.899999999999972,7.1,35.0,55.0,0
-0.08050000000000068,7.3,38.39999999999999,118.4,40.0,40.0,0
0.8725000000000014,10.9,29.50000000000003,267.4,40.0,40.0,0
-0.09360000000000057,8.4,22.299999999999994,222.9,45.0,60.0,0
-0.36920000000000064,7.2,12.699999999999992,269.59999999999997,40.0,40.0,0
-0.1595000000000002,4.9,26.099999999999994,220.8,40.0,40.0,0
1.0660999999999987,12.7,36.99999999999997,219.90000000000003,25.0,45.0,0
-2.8818,0.0,0.0,116.9,35.0,55.0,0
-3.7138,0.0,0.0,12.9,40.0,40.0,0
-3.797,0.0,0.0,2.5,45.0,60.0,0
-2.0816000000000012,2.4,9.699999999999978,123.5,40.0,40.0,0
-3.3204000000000016,0.4,0.49999999999997513,54.6,45.0,60.0,0
-2.4955000000000007,0.3,2.399999999999993,144.9,40.0,40.0,0
-3.7178,0.0,0.0,12.399999999999999,30.0,50.0,0
8.3519,51.7,110.8,220.2,30.0,50.0,1
0.6355000000000013,5.9,16.300000000000015,381.6,45.0,60.0,0
-3.6146000000000003,0.0,0.0,25.3,45.0,60.0,0
-3.6778000000000004,0.0,0.0,17.4,30.0,50.0,0
-2.8787999999999996,0.0,4.300000000000012,86.1,25.0,45.0,0
4.538100000000002,13.5,56.200000000000024,507.0,40.0,40.0,0
-3.8154000000000003,0.0,0.0,0.2,25.0,45.0,0
-2.8813999999999997,0.4,10.0,40.6,25.0,45.0,0
0.32319999999999816,7.0,18.19999999999997,318.2,30.0,50.0,0
0.5068999999999986,8.7,26.59999999999998,263.9,25.0,45.0,0
1.5667000000000018,18.9,25.400000000000027,306.90000000000003,40.0,40.0,0
-3.7882000000000002,0.0,0.0,3.6,40.0,40.0,0
-3.6122,0.0,2.8,5.3,40.0,40.0,0
-3.8162000000000003,0.0,0.0,0.1,25.0,45.0,0
1.407000000000001,1.2,53.000000000000014,257.2,25.0,45.0,0
-2.0224,0.4,11.099999999999993,140.0,40.0,40.0,0
-1.5602999999999998,6.5,13.300000000000008,123.1,30.0,50.0,0
-3.7708000000000004,0.2,0.1999999999999929,2.4,25.0,45.0,0
-3.549199999999999,0.0,3.1000000000000143,11.0,45.0,60.0,0
-3.817,0.0,0.0,0.0,40.0,40.0,0
4.860099999999999,32.7,66.79999999999998,285.59999999999997,30.0,50.0,0
-3.191000000000002,2.0,3.1999999999999718,35.800000000000004,40.0,40.0,0
-2.2602000000000007,1.8,9.899999999999993,105.5,35.0,55.0,0
-1.1108000000000007,2.2,5.199999999999986,279.40000000000003,40.0,40.0,0
-3.8146,0.0,0.0,0.30000000000000004,25.0,45.0,0
-2.8347000000000007,3.7,7.899999999999998,29.9,25.0,45.0,0
-1.8160000000000018,3.2,8.499999999999975,157.7,40.0,40.0,0
-2.1430000000000016,0.0,0.5999999999999698,204.9,25.0,45.0,0
-3.058399999999999,0.0,0.5000000000000249,91.2,35.0,55.0,0
-3.7175999999999996,0.0,0.10000000000001422,11.700000000000001,40.0,40.0,0
-3.546999999999999,2.0,2.000000000000025,0.0,40.0,40.0,0
-2.7525999999999993,0.0,1.4000000000000143,122.9,40.0,40.0,0
-3.0402,0.0,0.0,97.10000000000001,45.0,60.0,0
-3.7634000000000003,0.0,0.0,6.7,40.0,40.0,0
-3.7354000000000003,0.0,0.0,10.200000000000001,40.0,40.0,0
-2.6560000000000006,0.0,1.2999999999999927,135.70000000000002,45.0,60.0,0
-3.7634000000000003,0.0,0.0,6.699999999999999,35.0,55.0,0
-3.7042,0.0,0.0,14.1,30.0,50.0,0
1.339799999999998,15.4,33.89999999999997,250.6,45.0,60.0,0
-3.2882000000000002,0.0,0.0,66.10000000000001,35.0,55.0,0
-1.6241999999999996,1.6,12.000000000000002,171.70000000000002,35.0,55.0,0
0.26380000000000026,4.2,10.300000000000015,394.99999999999994,45.0,60.0,0
1.7459999999999998,6.0,66.9,152.6,25.0,45.0,0
-3.7746,0.0,0.0,5.3,45.0,60.0,0
-3.701,0.0,0.0,14.5,25.0,45.0,0
1.4964999999999995,12.3,46.39999999999999,209.4,40.0,40.0,0
-3.6978,0.0,0.0,14.9,30.0,50.0,0
-3.3855999999999997,0.2,0.8,46.2,40.0,40.0,0
-3.4730000000000003,0.0,0.0,42.99999999999999,25.0,45.0,0
-3.7618,0.0,0.0,6.8999999999999995,25.0,45.0,0
-2.4557000000000007,1.9,6.699999999999992,103.30000000000001,45.0,60.0,0
-3.0699999999999985,0.0,0.30000000000002486,91.2,35.0,55.0,0
-2.9842000000000013,0.0,3.9999999999999787,75.1,40.0,40.0,0
-1.5281999999999996,0.0,1.2000000000000142,277.4,35.0,55.0,0
-2.5345,0.1,16.600000000000012,39.0,25.0,45.0,0
-3.817,0.0,0.0,0.0,40.0,40.0,0
-3.8031999999999995,0.0,0.10000000000001422,1.0,30.0,50.0,0
-0.8936999999999986,2.5,12.200000000000024,252.9,40.0,40.0,0
-1.3806999999999992,6.1,6.100000000000014,201.6,45.0,60.0,0
-2.833,0.0,0.0,122.99999999999999,35.0,55.0,0
-1.0999,9.5,11.200000000000003,167.0,45.0,60.0,0
-3.5866000000000002,0.0,0.0,28.799999999999997,40.0,40.0,0
-1.164700000000001,3.1,7.999999999999982,243.7,30.0,50.0,0
0.8710000000000009,10.8,29.400000000000023,268.9,30.0,50.0,0
2.3699999999999983,3.0,67.99999999999997,251.5,45.0,60.0,0
-3.301,0.0,0.0,64.5,35.0,55.0,0
-3.8146,0.0,0.0,0.3,25.0,45.0,0
-3.7898,0.0,0.0,3.4,35.0,55.0,0
-2.6763999999999992,0.0,9.900000000000015,70.8,35.0,55.0,0
-1.0756000000000001,4.4,26.9,105.3,30.0,50.0,0
-1.9964999999999984,1.1,7.900000000000025,159.70000000000002,45.0,60.0,0
0.6612999999999998,17.1,23.199999999999996,227.0,35.0,55.0,0
-2.0806000000000013,8.0,9.399999999999979,71.89999999999999,25.0,45.0,0
-0.7819000000000014,7.7,13.099999999999973,210.3,35.0,55.0,0
-0.8257999999999999,7.0,12.899999999999999,213.0,40.0,40.0,0
-1.1474,10.6,15.100000000000009,122.2,25.0,45.0,0
-1.1167000000000011,11.1,23.99999999999998,56.699999999999996,35.0,55.0,0
-3.7113000000000005,0.7,0.6999999999999929,1.4000000000000001,45.0,60.0,0
-3.817,0.0,0.0,0.0,40.0,40.0,0
-2.6285000000000007,1.3,3.7999999999999936,108.5,35.0,55.0,0
-1.1442,0.0,13.599999999999993,235.50000000000003,25.0,45.0,0
-3.817,0.0,0.0,0.0,40.0,40.0,0
-2.4074,0.0,0.0,176.2,40.0,40.0,0
